pIC50,MDEC-23,LipoaffinityIndex,C1SP2,maxHsOH,minsssN,maxssO,minHsOH,minsOH,nHBAcc,MLFER_A,nC,SHsOH,ATSc3,VC-5,minHBint5,MLogP,TopoPSA,MDEO-12,minssO,SHBint10
6.595,24.8650694,8.36896821,1,0.62197413,0,0,0.551667704,9.274720982,0,1.089,18,1.173641834,-0.073563789,0.089976204,0,3.11,40.46,0,0,7.453529524
6.629,24.8650694,8.245157996,0,0.61638771,0,0,0.539621219,9.290893822,0,1.089,18,1.156008929,-0.074951477,0.095382726,0,3.11,40.46,0,0,7.301648397
6.607,24.8650694,7.41352027,0,0.62756055,0,0,0.563714189,9.258548143,0,1.171,18,1.191274739,-0.072535395,0.086753277,0,3.11,40.46,0,0,7.604924982
6.465,26.5104108,8.115092696,0,0.619296087,0,0,0.548089189,9.306605994,0,1.089,19,1.167385277,-0.081838846,0.086753277,0,3.22,40.46,0,0,7.437167225
7.585,24.89295582,6.28512363,0,0.62131055,0,0,0.57478604,9.267344439,1,1.208,17,1.19609659,-0.030502029,0.084694375,0,2.89,64.25,0,0,0
6.73,24.5630389,6.688201399,0,0.65256055,0,0,0.578918271,9.179381476,1,1.208,17,1.231478821,-0.071121191,0.09878028,0,2.78,64.25,0,0,7.803464018
7.347,24.31517865,6.630177874,0,0.64131055,0,0,0.57978604,9.208177773,1,1.327,17,1.22109659,-0.017986416,0.093000164,0,2.78,64.25,0,0,0
6.261,24.26073084,6.791378257,0,0.66381055,0,0,0.578050503,9.15058518,1,1.089,17,1.241861052,-0.129508674,0.097064874,0,2.78,64.25,0,0,15.59220481
7.076,24.28016797,6.036766171,0,0.602483389,0,0,0.563674929,9.317208122,1,1.208,17,1.166158318,-0.021850399,0.072667372,0,3,64.25,0,0,0
7.018,24.68775365,6.393818254,0,0.633733389,0,0,0.56780716,9.229245159,1,1.208,17,1.201540549,-0.077026286,0.086753277,0,2.89,64.25,0,0,7.632312065
6.936,24.11623124,6.279002743,0,0.625086313,0,0,0.502413641,9.273365147,1,1.098,17,1.127499954,-0.097382683,0.217785256,0,2.78,64.25,0,0,6.790220732
6.391,24.11623124,6.91693621,0,0.625468927,0,0,0.50530716,9.265636344,1,1.208,18,1.130776087,-0.070698679,0.151889602,0,3,64.25,0,0,6.824601655
7.009,23.80195183,6.088583631,0,0.594014866,0,0,0.499631719,9.359006918,1,1.098,17,1.093646585,-0.049225216,0.146956552,0,2.89,64.25,0,0,0.306139081
7.26,24.11623124,6.440006795,0,0.625264866,0,0,0.50376395,9.271043955,1,1.098,17,1.129028816,-0.10440059,0.161042456,0,2.78,64.25,0,0,7.090265985
7.137,24.68775365,7.42097105,0,0.629601158,0,0,0.553918271,9.245774085,0,1.171,18,1.183519429,-0.071282067,0.086753277,5.691441241,3.11,40.46,0,0,12.92530313
6.745,26.19781648,8.112916536,0,0.622656714,0,0,0.533510108,9.285948557,0,1.089,19,1.156166821,-0.081171818,0.086753277,0,3.22,40.46,0,0,7.216428159
7.137,24.68775365,6.301737191,1,0.633299505,0,0,0.564751604,9.225980697,1,1.274,17,1.19805111,-0.072866082,0.089976204,6.27727082,2.89,57.53,0,0,14.62826633
6.278,24.68775365,8.358321525,1,0.625035042,0,0,0.536973827,9.259038548,0,1.089,18,1.162008869,-0.073571136,0.089976204,0,3.11,40.46,0,0,7.237282509
6.947,24.68775365,8.230923516,0,0.620468927,0,0,0.520029382,9.272303011,0,1.089,18,1.140498309,-0.075633093,0.095382726,0,3.11,40.46,0,0,7.017317239
6.676,21.74741499,6.773961306,0,0.607483389,0,0,0.583674929,9.278092896,0,1.089,16,1.191158318,-0.018384551,0.055555556,0,3,40.46,0,0,0
5.838,21.14030078,6.623132516,0,0.570348403,0,0,0.529612859,9.49176813,0,1.089,16,1.099961262,-0.017780813,0.070467939,0,3,40.46,0,0,0
7.658,21.32948194,6.673920541,0,0.607483389,0,0,0.529612859,9.278671408,0,1.089,16,1.137096249,-0.017774198,0.070467939,0,3,40.46,0,0,10.82856021
6.638,21.56584491,6.722833021,0,0.583674929,0,0,0.570348403,9.419911435,0,1.089,16,1.154023332,-0.018391819,0.055555556,0,3,40.46,0,0,10.91228216
5.871,19.57868015,7.856047621,0,0.583674929,0,0,0.583674929,9.416578102,0,0.546,16,0.583674929,-0.009195966,0.055555556,0,3.11,20.23,0,0,0
5.578,21.49317418,6.706472223,0,0.570348403,0,0,0.570348403,9.49176813,0,1.089,16,1.140696807,-0.018391481,0.055555556,0,3,40.46,0,0,0
5.468,19.6016678,7.838358238,0,0.570348403,0,0,0.570348403,9.49170383,0,0.546,16,0.570348403,-0.009195966,0.055555556,0,3.11,20.23,0,0,0
6.195,19.98979916,7.920758347,0,0.607483389,0,0,0.607483389,9.275338075,0,0.546,16,0.607483389,-0.009188586,0.055555556,0,3.11,20.23,0,0,0
7.041,21.65412933,6.855936542,0,0.599014866,0,0,0.519631719,9.319891692,0,0.979,16,1.118646585,-0.050630462,0.129346146,0,2.89,40.46,0,0,0.376834286
6.575,21.65412933,6.786279535,0,0.598836313,0,0,0.51828141,9.322212884,0,0.979,16,1.117117723,-0.042447518,0.186088947,0,2.89,40.46,0,0,0
7.114,21.65412933,6.997364619,0,0.614924929,0,0,0.611615621,9.264897304,0,1.089,16,1.226540549,-0.073058958,0.077671408,0,2.89,40.46,0,0,8.380517547
6.55,21.65412933,7.33821442,0,0.599218927,0,0,0.521174929,9.314484081,0,1.089,17,1.120393855,-0.010826525,0.120193292,0,3.11,40.46,0,0,0
6.054,21.65412933,6.804456097,0,0.600538945,0,5.236499179,0.543674929,9.329865164,0,0.838,17,1.144213874,-0.065199207,0.079741587,0,3,49.69,0.365148372,5.236499179,3.144721693
6.149,21.65412933,5.059077503,0,0.60682338,0,0,0.572424929,9.300595192,0,0.388,16,1.179248309,-0.052752716,0.10017133,0,2.67,83.6,0,0,0
7.62,22.40546524,7.028417385,0,0.627483389,0,0,0.588674929,9.218926229,0,1.208,16,1.216158318,-0.018493595,0.067582559,0,2.89,40.46,0,0,0
7.745,31.36612317,10.61197282,0,0.483615206,2.103725042,5.830725669,0.460002142,9.965438204,2,1.089,25,0.943617348,-0.071493074,0.206815209,-0.697555701,3.55,86.1,0.174077656,5.830725669,0
6.9,31.74155868,12.05184093,0,0.477442366,2.387163251,5.99644307,0.477442366,9.999486171,3,0.546,27,0.477442366,-0.194695743,0.206815209,0,3.77,75.1,0.136082763,5.407351401,0
8,32.34562184,10.59901008,0,0.477442366,2.371086153,5.98183678,0.453081727,10.0036014,3,1.089,27,0.930524093,-0.198077809,0.206815209,-0.693227908,3.66,95.33,0.282153961,5.400788754,0
7.565,31.74155868,12.88788615,0,0.477442366,2.480913251,5.99644307,0.477442366,9.992560963,2,0.546,27,0.477442366,-0.082620717,0.206815209,0,3.88,65.87,0.083333333,5.99644307,0
5.751,18.96361137,5.764664192,0,0.617687471,0,0,0.597563817,9.257684733,1,1.089,15,1.215251289,-0.018304819,0.043033148,0,2.78,53.35,0,0,0
6.199,18.57449427,5.826492082,0,0.609218947,0,0,0.533520608,9.299483529,1,0.979,15,1.142739555,-0.047757507,0.117662581,0,2.67,53.35,0,0,0.358884815
6.672,19.07748716,5.857054048,0,0.605036961,0,0,0.569100169,9.320353819,1,1.089,15,1.174137129,-0.014946041,0.087396033,0.389847647,2.67,53.35,0,0,0
6.609,19.08437084,6.236088485,0,0.636286961,0,0,0.5732324,9.232390856,1,1.089,15,1.209519361,-0.065788866,0.101481937,0.336976736,2.56,53.35,0,0,7.69944082
6.674,19.07748716,5.807497034,0,0.604770233,0,0,0.568500031,9.323821278,1,1.089,15,1.173270264,-0.014889557,0.121982183,0,2.67,53.35,0,0,0
6.548,19.08437084,6.139719287,0,0.636020233,0,0,0.572632263,9.235858315,1,1.089,15,1.208652496,-0.065756307,0.136068087,0,2.56,53.35,0,0,7.693893003
6.106,18.15014618,6.536233207,0,0.667270233,0,0,0.576764494,9.147895352,1,1.089,15,1.244034727,-0.10489379,0.146379685,0,2.45,53.35,0,0,15.52285927
6.298,21.43800885,7.018472095,1,0.600928212,0,0,0.561424362,9.342275782,1,1.089,17,1.162352574,-0.018320486,0.064206735,0,3,53.35,0,0,0
6.415,21.54355098,7.393902762,1,0.632178212,0,0,0.565556593,9.254312819,1,1.089,17,1.197734805,-0.069261632,0.078292639,0,2.89,53.35,0,0,7.625471067
5.757,21.54355098,7.244560326,0,0.626591792,0,0,0.553510108,9.270485659,1,1.089,17,1.1801019,-0.071628547,0.083699161,0,2.89,53.35,0,0,7.474204538
5.883,21.54355098,6.464357044,0,0.637764632,0,0,0.577603078,9.23813998,1,1.171,17,1.21536771,-0.06640676,0.075069712,0,2.89,53.35,0,0,7.776251925
6.342,21.43800885,5.029224493,0,0.611514632,0,0,0.583674929,9.306102943,2,1.089,16,1.19518956,-0.017539205,0.060983807,0,2.78,77.14,0,0,0
5.98,21.54355098,5.436588373,0,0.642764632,0,0,0.58780716,9.21813998,2,1.089,16,1.230571792,-0.06842257,0.075069712,0,2.67,77.14,0,0,7.899115395
5.503,20.81249889,5.448707037,0,0.600928212,0,0,0.561424362,9.346391008,2,1.089,17,1.162352574,-0.035875333,0.09044659,0,2.89,70.42,0,0,0
5.472,20.71247213,5.858268885,0,0.632178212,0,0,0.565556593,9.258428045,2,1.089,17,1.197734805,-0.086870936,0.104532494,0,2.78,70.42,0,0,7.642381034
5.178,19.07748716,5.786158424,0,0.607687471,0,5.367848718,0.577155654,9.333757264,1,1.089,16,1.184843125,-0.016346005,0.057160819,3.098084239,2.78,62.58,0.316227766,5.367848718,0
9.699,35.45586311,9.820083389,0,0.526560532,2.454880075,6.005572269,0.474474329,9.71482956,2,1.089,28,1.001034861,-0.094249908,0.279432743,0,3.88,98.24,0.324249659,6.005572269,9.875825126
5.158,25.77097413,10.63796469,0,0,0,0,0,0,1,0.374,20,0,-0.003291044,0.096167196,0,3.55,15.79,0,0,0
5.762,24.29266082,8.996703582,1,0.562537402,0,0,0.562537402,9.579576233,2,0.546,19,0.562537402,0.013157948,0.125617313,1.216313509,3.11,37.53,0,0,0
5.936,19.16722565,7.109194009,2,0.581482663,0,0,0.581482663,9.514975172,2,0.546,17,0.581482663,-0.024166278,0.110646615,1.183909469,2.78,63.56,0.111111111,0,0
5.532,20.2230581,8.545432438,2,0.572069082,0,0,0.572069082,9.535859946,3,0.546,18,0.572069082,-0.018838461,0.114115741,1.210032048,3,42.46,0,0,0
5.745,23.09826122,8.895423843,1,0.572784315,0,0,0.572784315,9.528917797,2,0.546,19,0.572784315,0.015399785,0.080604664,1.211544898,3.22,37.53,0,0,0
5.651,21.32105258,8.387378267,1,0.329950082,0,0,0.223494819,10.07188342,2,0.693,20,0.553444901,-0.03505,0.691388336,0,3.44,40.46,0,0,5.713448714
6.833,19.38336892,8.525096497,1,0.322345628,0,0,0.136689264,10.11553127,2,0.775,22,0.459034892,-0.032065414,0.899365155,0,3.66,40.46,0,0,4.937685114
5.978,18.71944937,9.101630178,1,0.321685619,0,0,0.112383708,10.10577461,2,0.693,21,0.434069327,-0.040258278,1.143605688,0,3.55,40.46,0,0,4.661106803
5.199,21.32105258,5.995734065,0,0.33831176,0,0,0.228847828,10.02454782,3,1.038,19,0.84537104,-0.050545502,0.7268577,0,3.22,60.69,0,0,5.834389843
6.678,19.49026565,7.873845222,0,0.33831176,0,0,0.228847828,10.01065893,2,0.693,19,0.567159588,-0.037862706,0.806921013,0,3.33,40.46,0,0,5.82856834
5.333,22.5675747,7.800003547,0,0.320295178,0,0,0.217674989,10.1272264,2,0.775,21,0.537970167,-0.042671289,0.7268577,0,3.55,40.46,0,0,5.576447415
6.372,21.32105258,7.12376661,0,0.341996567,0,0,0.230487489,10.03758637,2,0.775,20,0.572484056,-0.03146052,0.670244389,0,3.44,40.46,0,0,5.89549258
5.288,22.5675747,9.139146807,0,0.302278597,0,0,0.206502149,10.17888456,2,0.693,21,0.508780746,-0.037846685,0.7268577,0,3.55,40.46,0,0,5.294067503
5.633,21.32105258,8.489109717,0,0.317903597,0,0,0.216502149,10.10618048,2,0.693,20,0.534405746,-0.037846563,0.7268577,0,3.44,40.46,0,0,5.530439521
5.76,22.5675747,9.006433652,1,0.311286887,0,0,0.212088569,10.15305548,2,0.693,21,0.523375457,-0.039072521,0.7268577,0,3.55,40.46,0,0,5.435547441
5.517,23.41648308,9.450893369,0,0.301979403,0,0,0.205230356,10.2119868,2,0.693,22,0.507209759,-0.036683168,0.691388336,0,3.66,40.46,0,0,5.292025527
5.934,22.5675747,8.823879191,0,0.314325082,0,0,0.213494819,10.15479159,2,0.693,21,0.527819901,-0.036646327,0.691388336,0,3.55,40.46,0,0,5.482918051
5.709,22.5675747,8.823879191,0,0.314325082,0,0,0.213494819,10.15479159,2,0.693,21,0.527819901,-0.036646327,0.691388336,0,3.55,40.46,0,0,5.482918051
5.475,22.5675747,8.165056783,1,0.317604403,0,5.30818081,0.215230356,10.1807368,3,0.693,21,0.532834759,-0.012268632,0.691388336,0,3.44,49.69,0.251976315,5.30818081,5.546445765
5.4,22.5675747,8.459286461,1,0.313601702,0,0,0.213031856,10.16940386,2,0.712,20,0.526633559,-0.031697283,0.691388336,0,3.33,40.46,0,0,5.476633517
5.252,22.5675747,8.360172259,1,0.313939279,0,0,0.213247906,10.16501535,2,0.712,20,0.527187185,-0.031279267,0.691388336,0,3.33,40.46,0,0,5.480576328
5.175,22.5675747,8.360172259,1,0.313939279,0,0,0.213247906,10.16501535,2,0.712,20,0.527187185,-0.031279267,0.691388336,0,3.33,40.46,0,0,5.480576328
5.38,22.5675747,8.087742811,1,0.337762582,0,0,0.228494819,10.06104159,2,0.712,20,0.566257401,-0.031541576,0.691388336,0,3.33,40.46,0,0,5.84072841
5.369,22.5675747,8.087742811,1,0.337762582,0,0,0.228494819,10.06104159,2,0.712,20,0.566257401,-0.031541576,0.691388336,0,3.33,40.46,0,0,5.84072841
6.394,10.03162919,5.623020524,0,0.604611195,1.480867347,0,0.604611195,9.243263324,3,0.546,14,0.604611195,0.090892576,0.142130104,0,2.45,65.99,0,0,0
7.046,11.87818991,5.59168064,0,0.594148232,1.576353458,0,0.594148232,9.296730402,3,0.546,14,0.594148232,0.078659465,0.211001298,0,2.34,65.99,0,0,0
5.705,12.13914896,5.709354057,0,0.597666751,1.44170068,5.145530002,0.597666751,9.295035592,3,0.546,15,0.597666751,0.091741602,0.142130104,0,2.45,75.22,0.421716333,5.145530002,3.075312196
6.519,10.65866083,6.122015924,0,0.594611195,1.536422902,0,0.594611195,9.289436163,3,0.546,15,0.594611195,0.091263172,0.142130104,0,2.56,65.99,0,0,0
6.565,12.24499142,4.582827587,0,0.604611195,1.383089569,0,0.600571423,9.246018145,3,1.089,14,1.205182618,0.086771512,0.142130104,0.830644071,2.34,86.22,0,0,0
6.484,10.74792507,6.11754305,0,0.542111195,1.49420068,0,0.542111195,9.530300361,3,0.546,15,0.542111195,0.095331859,0.179397904,0,2.56,65.99,0,0,0
6.06,11.25706519,6.204185291,0,0.592265516,1.522534014,0,0.592265516,9.295250207,3,0.546,15,0.592265516,0.084054281,0.205010327,0,2.56,65.99,0,0,0
6.081,11.87818991,5.666270543,0,0.596346732,1.424154384,5.255872124,0.596346732,9.305436401,3,0.546,15,0.596346732,0.073996341,0.153023308,0,2.45,75.22,0.493242415,5.255872124,0
5.863,10.03162919,7.483263204,0,0.574611195,1.56420068,0,0.574611195,9.372522583,3,0.546,17,0.574611195,0.091936767,0.142130104,0,2.78,65.99,0,0,0
6.301,16.53784163,7.830615466,0,0.575092587,1.517904384,0,0.575092587,9.42127203,3,0.546,19,0.575092587,0.10086691,0.142130104,0,3,65.99,0,0,0
6.062,16.34906426,7.358566291,0,0.564001053,1.716145125,0,0.564001053,9.434785968,3,0.546,18,0.564001053,0.084669114,0.165506539,0,2.89,65.99,0,0,0
6.387,16.34906426,7.417039642,0,0.581146258,1.43920068,0,0.581146258,9.403099724,3,0.546,18,0.581146258,0.074783161,0.139196457,0,2.89,65.99,0,0,0
6.499,11.09600362,6.685777765,0,0.586346732,1.567672902,0,0.586346732,9.327494015,3,0.546,16,0.586346732,0.091259429,0.142130104,0,2.67,65.99,0,0,0
6.629,10.65866083,6.27239647,1,0.600197615,1.418367347,0,0.600197615,9.273263324,3,0.546,15,0.600197615,0.101445566,0.142130104,0,2.56,65.99,0,0,0
7.398,13.37538612,6.582683178,0,0.521648232,1.645242347,0,0.521648232,9.629940279,3,0.546,16,0.521648232,0.08346648,0.248269098,0,2.56,65.99,0,0,0
7.131,12.74983301,6.404342788,0,0.599611195,1.19845994,0,0.599611195,9.27355139,3,0.546,15,0.599611195,0.061294621,0.151894697,0,2.45,65.99,0,0,0
7.222,13.37538612,7.822332096,0,0.581648232,1.298728741,0,0.581648232,9.436815279,3,1.131,16,0.581648232,0.174664963,0.260564677,0,2.23,65.99,0,0,0
7.585,12.74983301,6.090436802,0,0.584148232,1.631909014,0,0.584148232,9.342903242,3,0.546,15,0.584148232,0.079027833,0.211001298,0,2.45,65.99,0,0,0
8.155,16.05714578,8.24509608,0,0.503846732,1.65508031,0,0.503846732,9.702761504,3,0.546,19,0.503846732,0.102237015,0.226430861,0,3,65.99,0,0,0
7.854,14.31756275,7.729531317,0,0.512111195,1.62383031,0,0.512111195,9.664703653,3,0.546,18,0.512111195,0.102426624,0.235883949,0,2.89,65.99,0,0,0
7.796,14.31756275,6.725458163,0,0.511617368,1.705620433,0,0.511617368,9.677790073,3,0.546,16,0.511617368,0.067154939,0.244526732,0,2.45,65.99,0,0,0
7.585,14.31756275,7.230766345,0,0.511864281,1.664725372,0,0.511864281,9.671246863,3,0.546,17,0.511864281,0.080837781,0.240205341,0,2.67,65.99,0,0,0
7.62,13.9236977,6.734610162,0,0.574364281,1.651392038,0,0.574364281,9.384209826,3,0.546,16,0.574364281,0.076399143,0.202937541,0,2.56,65.99,0,0,0
7.268,12.74983301,7.758668853,0,0.597007889,0.90033494,0,0.597007889,9.291464613,3,0.546,16,0.597007889,0.148872828,0.187372171,0,2.34,65.99,0,0,23.73905321
7.292,13.37538612,6.676558238,0,0.521864281,1.627688335,0,0.521864281,9.627131637,3,0.546,16,0.521864281,0.078949651,0.217334305,0,2.56,65.99,0,0,0
7.377,12.74983301,6.181471783,0,0.584364281,1.614355001,0,0.584364281,9.3400946,3,0.546,15,0.584364281,0.074511213,0.180066505,0,2.45,65.99,0,0,0
6.963,13.37538612,7.171942037,0,0.522111195,1.586793273,0,0.522111195,9.620588427,3,0.546,17,0.522111195,0.098894349,0.212344392,0,2.78,65.99,0,0,0
6.32,16.02089815,6.212517513,0,0.582265516,1.646376606,0,0.582265516,9.350538272,3,0.546,16,0.582265516,0.088871038,0.204693521,0,2.67,65.99,0,0,0
6.05,14.90500798,5.08624159,0,0.554557183,1.635188335,0,0.554557183,9.500059877,3,0.546,14,0.554557183,0.070153318,0.208861014,0,2.34,65.99,0,0,0
6.62,21.5490649,7.012724246,1,0.506984206,0,0,0.486685209,9.759082945,0,1.089,17,0.993669415,-0.017100581,0.166375601,0,3.11,40.46,0,0,0
6.804,14.44634978,8.191233249,1,0.457898203,0,6.346388889,0.400514889,10.05120691,0,1.089,20,0.858413092,-0.028308833,0.293550107,2.54182324,3.33,49.69,0.447213595,6.346388889,0
6.33,12.03745256,6.498324154,0,0.494501213,0,6.122083333,0.467539761,9.872163066,0,1.089,17,0.962040974,-0.015943201,0.288453197,2.86231738,3,49.69,0.447213595,6.122083333,0
6.625,10.71686798,6.281110308,0,0.499284376,0,5.989583333,0.455317539,9.857518319,0,1.089,17,0.954601915,-0.006879689,0.24251259,2.727162343,3,49.69,0.447213595,5.989583333,0
6.475,12.96431634,5.717875433,0,0.514909376,0,5.934583333,0.495317539,9.788215598,0,1.089,16,1.010226915,-0.004029367,0.212010473,2.939503212,2.89,49.69,0.447213595,5.934583333,0
5.917,13.40522258,5.748205972,0,0.517817539,0,5.90875,0.511630055,9.737971834,0,1.089,16,1.029447594,-0.012459904,0.181502383,3.059654384,2.89,49.69,0.447213595,5.90875,0
5.987,15.60350777,5.155808686,0,0.545595317,0,5.700416667,0.532038218,9.620194056,0,1.089,15,1.077633535,0.003073935,0.152163877,3.110120637,2.78,49.69,0.447213595,5.700416667,0
5.336,15.4509375,5.124796341,0,0.535317539,0,5.72625,0.523095317,9.701953315,0,1.089,15,1.058412856,0.011141195,0.195339657,2.995374558,2.78,49.69,0.447213595,5.72625,0
6.224,7.349915413,4.171204374,1,0.517545304,0,5.4448145,0.43569172,9.849782391,1,0.869,15,0.953237024,-0.02152647,0.317355858,2.372260594,2.45,66.76,0.877205321,5.4448145,0
6.281,11.03421873,3.663523029,1,0.533170304,0,5.3898145,0.47569172,9.78047967,1,0.869,14,1.008862024,-0.021413213,0.22534882,2.563890129,2.34,66.76,0.877205321,5.3898145,0
4.936,11.03421873,3.628138317,1,0.56944172,0,5.28018487,0.551688822,9.652963451,1,0.869,13,1.121130542,-0.056610483,0.208877923,3.006757553,2.12,66.76,0.877205321,5.28018487,0
6.145,10.71686798,4.668732355,1,0.531739024,0,5.350694444,0.500039761,9.746218243,1,1.089,16,1.031778786,0.078838788,0.216214886,2.675559973,2.78,66.76,0.877205321,5.350694444,0
6.105,10.82013066,4.674302342,1,0.524414761,0,5.376527778,0.507364024,9.761256036,1,1.089,16,1.031778786,0.080580922,0.21665845,2.819530531,2.78,66.76,0.877205321,5.376527778,0
6.234,13.40522258,4.205940982,1,0.562539761,0,5.269861111,0.544084703,9.585749612,1,1.089,15,1.106624465,0.074476216,0.156718685,2.964506411,2.67,66.76,0.877205321,5.269861111,0
5.75,16.28954519,4.670543458,1,0.534761983,0,5.314362245,0.531739024,9.716860723,1,1.089,16,1.066501008,0.074167306,0.146149811,2.841918895,2.78,66.76,0.877205321,5.314362245,0
5.717,12.96431634,3.444380629,1,0.544470506,0,5.354143519,0.539468202,9.703498811,1,0.979,14,1.083938708,0.022324502,0.2410465,2.888390178,2.45,66.76,0.877205321,5.354143519,0
6.642,15.80526292,4.644024845,1,0.631114024,0,4.982361111,0.51855828,9.348088362,1,1.089,15,1.149672304,-0.031934673,0.130785158,2.583644607,2.56,66.76,0.877205321,4.982361111,0
5.801,12.96431634,4.262920219,1,0.641114024,0,4.920694444,0.55855828,9.301915522,1,1.089,14,1.199672304,-0.03102352,0.149391159,2.748494624,2.45,66.76,0.877205321,4.920694444,0
6.64,15.70454319,4.574870762,1,0.530039761,0,5.386944444,0.507364024,9.738126155,1,1.089,16,1.037403786,0.082684493,0.168412418,2.855294747,2.78,66.76,0.877205321,5.386944444,0
6.315,15.80526292,4.563681978,1,0.537364024,0,5.357361111,0.500039761,9.723088362,1,1.089,16,1.037403786,0.08261602,0.166732827,2.678893571,2.78,66.76,0.877205321,5.357361111,0
5.893,12.96431634,2.747640954,1,0.602539761,0,5.135694444,0.555585672,9.441953315,1,0.963,14,1.717835136,0.046321972,0.150223148,3.094460105,2.45,86.99,1.12468265,5.135694444,0
5.598,10.71686798,3.65734077,1,0.529890983,0,5.417762346,0.49819172,9.795191342,1,0.869,14,1.028082703,-0.023148208,0.232458199,2.699084341,2.34,66.76,0.877205321,5.417762346,0
5.73,13.36143569,4.202518331,1,0.569864024,0,5.245740741,0.53676044,9.570711819,1,1.089,15,1.106624465,0.063515982,0.160841703,2.81570611,2.67,66.76,0.877205321,5.245740741,0
6.312,13.29852606,4.21191634,1,0.586914761,0,5.295694444,0.519709703,9.474218999,1,1.089,15,1.106624465,0.076533436,0.15753619,3.108121241,2.67,66.76,0.877205321,5.295694444,0
5.932,14.84159532,3.684010968,1,0.609864024,0,5.164907407,0.55238544,9.389878485,1,1.089,14,1.162249465,0.066825349,0.129827403,2.853019652,2.56,66.76,0.877205321,5.164907407,0
6.184,14.99280413,3.693003606,1,0.602539761,0,5.214861111,0.559709703,9.404916278,1,1.089,14,1.162249465,0.079510523,0.126216568,3.142161169,2.56,66.76,0.877205321,5.214861111,0
6.799,12.96431634,4.153733313,1,0.547364024,0,5.295694444,0.540039761,9.676915522,1,1.089,15,1.087403786,0.083527026,0.185338828,2.859885564,2.67,66.76,0.877205321,5.295694444,0
6.648,7.349915413,5.697195894,1,0.511167465,0,5.562817775,0.511167465,9.87383627,1,0.546,17,0.511167465,0.105981708,0.383008014,0,2.78,55.76,0.903602004,5.531909722,0
5.381,10.9673629,5.858838912,1,0.524084703,0,5.444577035,0.524084703,9.807699725,1,0.546,17,0.524084703,0.094014663,0.206862594,0,2.89,55.76,0.903602004,5.413668981,0
5.007,16.28954519,5.843067036,1,0.523474562,0,5.414418934,0.523474562,9.806880261,1,0.546,17,0.523474562,0.082580244,0.146149811,0,2.89,55.76,0.918299539,5.254133178,0
5,16.28954519,6.512928437,2,0.528731694,0,5.391176304,0.528731694,9.768664231,1,0.546,17,0.528731694,0.07061585,0.141467626,0,3,46.53,0.707106781,5.391176304,0
5,18.23202307,6.986939645,2,0.517325444,0,5.433285856,0.517325444,9.81882241,1,0.546,18,0.517325444,0.067927001,0.146149811,0,3.11,46.53,0.707106781,5.433285856,0
5.506,13.40522258,5.229254716,1,0.533361324,0,5.406949588,0.533361324,9.746239463,1,0.546,15,0.533361324,0.077700886,0.191502632,0,2.67,46.53,0.707106781,5.406949588,0
5.431,13.40522258,5.820839605,1,0.534084703,0,5.380972222,0.534084703,9.731627194,1,0.546,16,0.534084703,0.067471971,0.156718685,0,2.89,46.53,0.707106781,5.380972222,0
5,14.04812298,4.758037954,1,0.538528002,0,5.373874717,0.538528002,9.74651887,1,0.546,15,0.538528002,0.061779812,0.193031878,0,2.56,55.76,0.918299539,5.300869289,0
5.164,14.04812298,5.302384683,1,0.536901061,0,5.391821093,0.536901061,9.726267374,1,0.546,15,0.536901061,0.081396981,0.289879986,0,2.67,46.53,0.707106781,5.391821093,0
5.512,12.59878206,5.786653629,1,0.531739024,0,5.406805556,0.531739024,9.742103017,1,0.546,16,0.531739024,0.066861206,0.188774417,0,2.89,46.53,0.707106781,5.406805556,0
6.224,13.41571659,4.697614774,1,0.533875227,0,5.448169879,0.533875227,9.750482338,1,0.546,14,0.533875227,0.084792918,0.192682305,0,2.45,46.53,0.707106781,5.448169879,0
5.371,12.96431634,4.710879398,1,0.527566427,0,5.371793981,0.527566427,9.77271289,4,0.902,16,0.527566427,0.092729929,0.189148358,2.140471351,2.45,101.08,0.898956081,5.371793981,0
4.845,12.96431634,4.548394348,1,0.542364024,0,5.35125,0.542364024,9.696915522,2,0.793,15,0.542364024,0.079328223,0.194730633,2.702094323,2.67,72.55,0.707106781,5.35125,0
6,12.96431634,5.305960086,1,0.539099562,0,5.395751134,0.539099562,9.734973374,1,0.546,16,0.539099562,0.092200478,0.182526749,0,2.78,55.76,0.918299539,5.242420215,0
5.519,18.15968823,6.29046744,1,0.528731694,0,5.380021967,0.528731694,9.776894684,1,0.546,17,0.528731694,0.073126428,0.141467626,0,3,46.53,0.707106781,5.380021967,0
5.263,17.63424109,5.173840983,1,0.50924674,0,5.443199588,0.50924674,9.862926325,1,0.546,15,0.50924674,0.078013232,0.109290158,0,2.67,46.53,0.707106781,5.443199588,0
6.233,15.466714,5.33338826,1,0.596584703,0,5.250185185,0.596584703,9.444590157,1,0.546,15,0.596584703,0.050740106,0.10120726,0,2.78,46.53,0.707106781,5.250185185,0
5.338,16.74456353,5.943579593,2,0.546011356,0,5.336176304,0.546011356,9.687117861,1,0.546,16,0.546011356,0.073334414,0.126216568,0,2.89,46.53,0.707106781,5.336176304,0
4.955,15.59203567,3.009687778,1,0.626146584,1.248552532,0,0.550232663,9.248501584,3,1.214,14,1.790258257,0.136726298,0.078378479,0.781776903,2.34,93.36,0,0,0
