pIC50,MDEC-23,LipoaffinityIndex,C1SP2,maxHsOH,minsssN,maxssO,minHsOH,minsOH,nHBAcc,MLFER_A,nC,SHsOH,ATSc3,VC-5,minHBint5,MLogP,TopoPSA,MDEO-12,minssO,SHBint10
8.958607315,0.619704915,0.574356,0,0.602463067,0.915237707,0.967954259,0.678650092,0.832276098,0.015151515,0.225900116,0.238636364,0.361322078,0.254161969,0.117520785,0.337967009,0.564102564,0.062734764,0.140360192,0.899221249,0.098097911
9.397940009,0.639436273,0.599373793,0,0.599214739,0.919046678,0.969238498,0.675523126,0.83326437,0.015151515,0.225900116,0.25,0.359303553,0.254158134,0.230052903,0.336874561,0.58974359,0.062734764,0.140360192,0.903211347,0.097721699
9.522878745,0.639436273,0.599373793,0,0.599214739,0.919046678,0.969238498,0.675523126,0.83326437,0.015151515,0.225900116,0.25,0.359303553,0.254158134,0.230052903,0.336874561,0.58974359,0.062734764,0.140360192,0.903211347,0.097721699
9,0.561412587,0.576323819,0,0.602092116,0.907196547,0.967782239,0.678293,0.832276992,0.015151515,0.225900116,0.238636364,0.361091568,0.254601885,0.117520785,0.337762157,0.564102564,0.062734764,0.140360192,0.899115022,0.09804369
9.045757491,0.557942494,0.57639496,0,0.601215474,0.919893116,0.968289418,0.677449111,0.832541373,0.015151515,0.225900116,0.238636364,0.360546819,0.239184376,0.299766965,0.337508109,0.564102564,0.062734764,0.140360192,0.90285618,0.097942017
9.15490196,0.625574359,0.574979516,0,0.602092116,0.910582298,0.967868264,0.678293,0.832301569,0.015151515,0.225900116,0.238636364,0.361091568,0.254625835,0.230052903,0.33778383,0.564102564,0.062734764,0.140360192,0.899459162,0.098046174
7.148986393,0.614105062,0.710044712,0,0.523622398,0.783727331,0.906178741,0.643190833,0.860812119,0.045454545,0.162833914,0.261363636,0.162690623,0.327363492,0.136360277,0.093941509,0.641025641,0.02234492,0.028307226,0.906282604,0.04490718
9.301029996,0.630928512,0.57095605,0,0.599538263,0.932589684,0.970007066,0.675834562,0.833207661,0.015151515,0.225900116,0.238636364,0.359504592,0.255200409,0.161104287,0.337208359,0.564102564,0.062734764,0.140360192,0.919237265,0.097763417
9.15490196,0.630928512,0.57095605,0,0.599538263,0.932589684,0.970007066,0.675834562,0.833207661,0.015151515,0.225900116,0.238636364,0.359504592,0.255200409,0.161104287,0.337208359,0.564102564,0.062734764,0.140360192,0.919237265,0.097763417
9.15490196,0.652399834,0.595240568,0,0.594957613,0.939361188,0.972097608,0.671425052,0.834602587,0.015151515,0.225900116,0.25,0.356658157,0.255522793,0.224278126,0.335729674,0.58974359,0.062734764,0.140360192,0.929706018,0.097231256
9.301029996,0.652399834,0.595240568,0,0.594957613,0.939361188,0.972097608,0.671425052,0.834602587,0.015151515,0.225900116,0.25,0.356658157,0.255522793,0.224278126,0.335729674,0.58974359,0.062734764,0.140360192,0.929706018,0.097231256
9.15490196,0.549616996,0.576102933,0,0.598907151,0.919893116,0.969803727,0.67522703,0.833237982,0.015151515,0.225900116,0.238636364,0.359112417,0.256084717,0.299766965,0.336882051,0.564102564,0.062734764,0.140360192,0.920985499,0.09767396
8.602059991,0.603596416,0.548274494,0,0.603347784,0.903810795,0.968025299,0.679501755,0.831922241,0.015151515,0.225900116,0.227272727,0.361871845,0.250715137,0.117520785,0.338370156,0.538461538,0.062734764,0.140360192,0.919953077,0.098191605
8.200659451,0.603596416,0.548274494,0,0.603347784,0.903810795,0.968025299,0.679501755,0.831922241,0.015151515,0.225900116,0.227272727,0.361871845,0.250715137,0.117520785,0.338370156,0.538461538,0.062734764,0.140360192,0.919953077,0.098191605
9.096910013,0.631305418,0.569078096,0,0.598136023,0.915237707,0.971172676,0.674484712,0.833654956,0.015151515,0.225900116,0.238636364,0.358633234,0.251814658,0.117520785,0.33688811,0.564102564,0.062734764,0.140360192,0.942150137,0.097602781
8.920818754,0.631305418,0.569078096,0,0.598136023,0.915237707,0.971172676,0.674484712,0.833654956,0.015151515,0.225900116,0.238636364,0.358633234,0.251814658,0.117520785,0.33688811,0.564102564,0.062734764,0.140360192,0.942150137,0.097602781
6.754487332,0.328816757,0.347973282,0,0.737580206,0,0,0.823756131,0.785529333,0,0.225900116,0.079545455,0.45013783,0.389160203,0.026524075,0.362922198,0.282051282,0.034408332,0.103363376,0,0.112744761
8.823908741,0.321005575,0.347851256,0,0.725310853,0,0,0.77651231,0.790086573,0,0.239721254,0.079545455,0.431077255,0.363799013,0.063816485,0.352738794,0.256410256,0.034408332,0.103363376,0,0.109975739
7.920818754,0.319698112,0.36067611,0,0.761956046,0,0,0.782156483,0.782589093,0,0.239721254,0.079545455,0.444284715,0.309076058,0.073327184,0.350042872,0.230769231,0.034408332,0.103363376,0,0.112458083
6.316052869,0.321005575,0.349651512,0,0.727888916,0,0.770441061,0.792399613,0.790828625,0,0.225900116,0.090909091,0.437006065,0.339179572,0.032868604,0.355005844,0.282051282,0.04212992,0.197515584,0.770529366,0.111410605
6.004364805,0.319698112,0.364056986,0,0.764534109,0,0.762956864,0.798043786,0.783331145,0,0.225900116,0.090909091,0.450213526,0.284461819,0.042379304,0.352150545,0.256410256,0.04212992,0.197515584,0.763044311,0.113885986
7.677780705,0.295372623,0.346074017,0,0.715619562,0,0.782478479,0.718581143,0.795385865,0,0.213124274,0.090909091,0.409368232,0.322764404,0.121977806,0.330265018,0.256410256,0.04212992,0.197515584,0.782568164,0.107334822
6.474955193,0.290218142,0.358889835,0,0.752264755,0,0.774994282,0.724225317,0.787888385,0,0.213124274,0.090909091,0.422575692,0.268052004,0.131488506,0.32802865,0.230769231,0.04212992,0.197515584,0.775083109,0.109957803
9.22184875,0.695364902,0.584508567,0,0.597596196,0.979566989,0.971183289,0.673965054,0.834047861,0.015151515,0.225900116,0.25,0.358297783,0.23931941,0.188692345,0.336654938,0.58974359,0.062734764,0.140360192,0.913549537,0.097563015
9.22184875,0.712003076,0.608473788,0,0.593976917,0.990993901,0.97294248,0.670480996,0.835231673,0.015151515,0.225900116,0.261363636,0.356048748,0.238523754,0.188692345,0.335510618,0.615384615,0.062734764,0.140360192,0.919617646,0.097149962
9.045757491,0.679446907,0.560543345,0,0.601215474,0.968140077,0.969424098,0.677449111,0.832864048,0.015151515,0.225900116,0.238636364,0.360546819,0.240122569,0.188692345,0.33779353,0.564102564,0.062734764,0.140360192,0.907481427,0.097974578
9.15490196,0.654937698,0.504118173,0,0.605273073,0.905080452,0.967326788,0.681355113,0.832188204,0.03030303,0.225900116,0.227272727,0.363068229,0.128896861,0.161104287,0.339031515,0.512820513,0.070456352,0.164218982,0.843985736,0.098500398
8.886056648,0.69461631,0.585606787,0,0.598034517,0.962215011,0.97084517,0.674386998,0.833898156,0.015151515,0.225900116,0.25,0.358570158,0.246069297,0.161104287,0.336761854,0.58974359,0.062734764,0.140360192,0.911055431,0.097612302
9.22184875,0.823137161,0.647106523,0,0.587547633,1,0.976173604,0.664291917,0.837415951,0.015151515,0.225900116,0.284090909,0.352053562,0.245257383,0.161104287,0.333489759,0.666666667,0.062734764,0.140360192,0.928848898,0.096420555
9.22184875,0.652363406,0.537513759,0,0.605273073,0.939361188,0.967326788,0.681355113,0.831530531,0.015151515,0.225900116,0.227272727,0.363068229,0.245719237,0.153106565,0.339031515,0.538461538,0.062734764,0.140360192,0.898919213,0.098433568
9.301029996,0.652363406,0.537513759,0,0.605273073,0.939361188,0.967326788,0.681355113,0.831530531,0.015151515,0.225900116,0.227272727,0.363068229,0.245719237,0.153106565,0.339031515,0.538461538,0.062734764,0.140360192,0.898919213,0.098433568
9.096910013,0.667081172,0.562577201,0,0.602092116,0.933436122,0.96874786,0.678293,0.832564639,0.015151515,0.225900116,0.238636364,0.361091568,0.254625835,0.173786844,0.338005434,0.564102564,0.062734764,0.140360192,0.902493217,0.09807276
9.522878745,0.683670821,0.587069308,0,0.598843789,0.940749346,0.970264713,0.675166035,0.833627119,0.015151515,0.225900116,0.25,0.359073043,0.254622581,0.173786844,0.336969876,0.58974359,0.062734764,0.140360192,0.907139113,0.097703779
9,0.698196806,0.611527943,0,0.595595461,0.948062569,0.971781567,0.672039069,0.834689599,0.015151515,0.225900116,0.261363636,0.357054518,0.254618246,0.173786844,0.335929885,0.615384615,0.062734764,0.140360192,0.911785009,0.097333597
8.920818754,0.578857434,0.637229222,0,0.593351509,0.938963362,0.97254087,0.669878953,0.83539102,0.015151515,0.225900116,0.272727273,0.355660116,0.252316085,0.117520785,0.335137308,0.641025641,0.062734764,0.140360192,0.912440515,0.097073935
9.397940009,0.56380934,0.563867358,0,0.602901388,0.917049084,0.968114082,0.679072037,0.83227536,0.015151515,0.225900116,0.238636364,0.361594453,0.254587456,0.117520785,0.338198179,0.564102564,0.062734764,0.140360192,0.898535602,0.098162012
7.795880017,0.567518487,0.53472413,0,0.608959722,0.738662293,0.960038626,0.684904024,0.830403857,0.015151515,0.225900116,0.227272727,0.365359128,0.237465991,0.117520785,0.33877698,0.487179487,0.062734764,0.140360192,0.874900527,0.09885765
8.698970004,0.568330757,0.520188214,0,0.599848163,0.880457573,0.969507163,0.676132885,0.834446594,0.045454545,0.225900116,0.25,0.359697166,0.215824918,0.117520785,0.337218137,0.538461538,0.07817794,0.187929247,0.865476277,0.097933564
8.744727495,0.614623164,0.489980013,0,0.605711394,0.853769385,0.9648951,0.6394422,0.822271772,0.03030303,0.265969803,0.227272727,0.524821314,0.236193415,0.117520785,0.338605646,0.512820513,0.079658677,0.199097634,0.889746851,0.098476925
8.657577319,0.626484352,0.517673762,0,0.602463067,0.878959378,0.966656336,0.678650092,0.792776167,0.03030303,0.265969803,0.238636364,0.545508685,0.255444502,0.117520785,0.189223492,0.538461538,0.079658677,0.192325407,0.895611578,0.098109312
8.13667714,0.634569475,0.543885091,0,0.626788695,0.894817133,0.968177692,0.675828006,0.778499986,0.03030303,0.265969803,0.25,0.554244977,0.246449552,0.117520785,0.336746606,0.564102564,0.079658677,0.186430674,0.900154232,0.097776511
8.657577319,0.649733311,0.487013716,0.05,0.602542245,0.846049872,0.96553892,0.678726312,0.832562576,0.045454545,0.278397213,0.238636364,0.36137128,0.263071255,0.140491307,0.189529888,0.512820513,0.098782783,0.192325407,0.892471297,0.098138478
9.301029996,0.606280753,0.511653315,0,0.611140312,0.766687853,0.961099248,0.687003144,0.829621719,0.015151515,0.228106852,0.215909091,0.366714156,0.18053243,0.117520785,0.33999018,0.487179487,0.062734764,0.140360192,0.876015471,0.09909593
8.769551079,0.606280753,0.468409548,0,0.609330673,0.8123955,0.962858439,0.656363009,0.822312025,0.03030303,0.255632985,0.215909091,0.532531726,0.185770655,0.117520785,0.33965677,0.487179487,0.079658677,0.207022515,0.882083581,0.098885647
8.698970004,0.623449727,0.492864082,0,0.605273073,0.841174389,0.964955749,0.681355113,0.808406172,0.03030303,0.255632985,0.227272727,0.541345454,0.181620607,0.161104287,0.338430769,0.512820513,0.079658677,0.207022515,0.890645795,0.098428574
8.408935393,0.623449727,0.492864082,0,0.605273073,0.841174389,0.964955749,0.681355113,0.808406172,0.03030303,0.255632985,0.227272727,0.541345454,0.181620607,0.161104287,0.338430769,0.512820513,0.079658677,0.207022515,0.890645795,0.098428574
8.823908741,0.567518487,0.531461398,0,0.605175205,0.927934276,0.967393853,0.681260901,0.831506612,0.015151515,0.225900116,0.215909091,0.363007413,0.203559474,0.117520785,0.33900592,0.487179487,0.083900113,0.140360192,0.897633111,0.098416822
8.698970004,0.567518487,0.455225675,0,0.605995084,0.789076135,0.96236992,0.682050149,0.831119653,0.045454545,0.225900116,0.215909091,0.363516889,0.158311195,0.117520785,0.338088155,0.435897436,0.098305936,0.258148899,0.882355733,0.098497383
8.602059991,0.614623164,0.532090443,0,0.607335558,0.824516491,0.963378247,0.683340541,0.830854148,0.015151515,0.228106852,0.227272727,0.364349865,0.233839627,0.117520785,0.338924848,0.512820513,0.062734764,0.140360192,0.885100955,0.0986663
6.095284455,0.221960162,0.363690953,0.1,0.747718547,0,0,0.64695763,0.790483551,0.015151515,0.200348432,0.090909091,0.396224185,0.322573793,0.196477144,0.299262505,0.205128205,0.045191785,0.103363376,0,0.106114371
5.573814175,0.218305057,0.326062521,0.05,0.764230532,0,0.769048217,0.746802009,0.786148905,0.015151515,0.213124274,0.079545455,0.43358036,0.294663437,0.115471717,0.332371282,0.179487179,0.052913373,0.197515584,0.769136362,0.112123556
6.252588192,0.166154685,0.318760295,0.05,0.754090571,0,0.797178475,0.67298354,0.789909451,0.015151515,0.200348432,0.079545455,0.406604133,0.250714438,0.179548995,0.307791972,0.153846154,0.052913373,0.197515584,0.797269845,0.108250106
6.943095149,0.295372623,0.351005535,0,0.715872912,0,0.781318732,0.720105419,0.795146472,0,0.213124274,0.090909091,0.409938925,0.316788761,0.083665481,0.330433306,0.256410256,0.04212992,0.197515584,0.781408283,0.107357319
5.782516056,0.343768692,0.324517331,0,0.722025685,0,0.768968028,0.75712353,0.794162592,0.015151515,0.225900116,0.102272727,0.423798605,0.343888963,0.054407706,0.34053888,0.282051282,0.062032041,0.197515584,0.769056164,0.110028169
8.167491087,0.321005575,0.350447291,0,0.725564202,0,0,0.777487846,0.78984718,0,0.239721254,0.079545455,0.431470836,0.355061955,0.047303904,0.352356529,0.256410256,0.034408332,0.103363376,0,0.109989151
6.943095149,0.321005575,0.368066115,0,0.725853745,0,0,0.778602745,0.789289473,0,0.225900116,0.090909091,0.431920643,0.39698903,0.044640354,0.350991353,0.307692308,0.034408332,0.103363376,0,0.109916231
6.962573502,0.319698112,0.382008131,0,0.762498938,0,0,0.784246918,0.781791992,0,0.225900116,0.090909091,0.445128104,0.342258529,0.054151054,0.348256302,0.282051282,0.034408332,0.103363376,0,0.112386528
5.938547521,0.389887181,0.338186641,0,0.721008099,0,0,0.762924486,0.792181107,0.015151515,0.225900116,0.102272727,0.425354761,0.370535462,0.038813813,0.344767357,0.307692308,0.054310453,0.103363376,0,0.109244679
5.976336082,0.389344155,0.35213496,0,0.757653292,0,0,0.768568659,0.784683626,0.015151515,0.225900116,0.102272727,0.438562221,0.315729928,0.048324513,0.342154623,0.282051282,0.054310453,0.103363376,0,0.111759478
6.679853714,0.37285771,0.333921414,0,0.708738746,0,0,0.689106017,0.796738347,0.015151515,0.213124274,0.102272727,0.397716928,0.348739537,0.127923014,0.319602134,0.282051282,0.054310453,0.103363376,0,0.105124111
6.204119983,0.37285771,0.339344925,0,0.708992095,0,0,0.690630292,0.796498954,0.015151515,0.213124274,0.102272727,0.398287621,0.341107119,0.089610689,0.319797189,0.282051282,0.054310453,0.103363376,0,0.105148451
6.987162775,0.343593246,0.339155866,0,0.721516892,0,0,0.766373703,0.79168684,0.015151515,0.24738676,0.102272727,0.426626117,0.370563185,0.054586882,0.343497774,0.307692308,0.048688669,0.172170268,0,0.171412737
7.30980392,0.384611239,0.351684955,0,0.713373516,0,0,0.743336261,0.794406674,0.015151515,0.24738676,0.113636364,0.416660366,0.374350301,0.048760341,0.336920117,0.333333333,0.048688669,0.172170268,0,0.171082352
6.580044252,0.362343621,0.320806948,0.05,0.731208183,0,0,0.797730221,0.788585055,0.015151515,0.24738676,0.090909091,0.439757881,0.397219634,0.03623256,0.352275465,0.282051282,0.048688669,0.172170268,0,0.170859903
7.337242168,0.362343621,0.324024821,0,0.731716976,0,0,0.801179438,0.7888633,0.015151515,0.239721254,0.090909091,0.441029237,0.375216213,0.034693826,0.354030798,0.282051282,0.054310453,0.103363376,0,0.111807107
7.638272164,0.361611078,0.339005051,0,0.768362168,0,0,0.806823611,0.78136582,0.015151515,0.239721254,0.090909091,0.454236697,0.320491586,0.044204526,0.351069173,0.256410256,0.054310453,0.103363376,0,0.114255774
6.107905397,0.410783309,0.389217371,0.05,0.708792362,0,0,0.796668789,0.806825674,0.015151515,0.225900116,0.113636364,0.432450648,0.425366048,0.039300813,0.093941509,0.333333333,0.045191785,0.100081158,0,0.012930302
7.086186148,0.269659415,0.276914087,0.05,0.749545984,0,0,0.781993835,0.785565572,0.015151515,0.288966318,0.068181818,0.66974658,0.436336887,0.031750648,0.093941509,0.205128205,0.062115698,0.185464799,0,0.115197805
6.044793462,0.275183886,0.315651617,0.05,0.749545984,0,0,0.84978204,0.783789853,0.015151515,0.225900116,0.068181818,0.46225577,0.429667607,0.02054546,0.093941509,0.230769231,0.045191785,0.115563767,0,0.115054877
5.628378073,0.253827226,0.276618565,0.05,0.738231677,0,0,0.781993835,0.79537584,0.015151515,0.25981417,0.068181818,0.660047271,0.385625075,0.039810618,0.354683864,0.205128205,0.062115698,0.197085758,0,0.012930302
5.617982957,0.272805087,0.279531863,0.05,0.749545984,0,0,0.830622568,0.786946687,0.015151515,0.25981417,0.068181818,0.685442036,0.383892129,0.031798672,0.356480524,0.205128205,0.062115698,0.172170268,0,0.115280394
5.074172425,0.272805087,0.331733284,0.05,0.786191177,0,0,0.855426214,0.776292373,0.015151515,0.225900116,0.068181818,0.47546323,0.379742772,0.03005616,0.093941509,0.205128205,0.045191785,0.115563767,0,0.117409733
5.301029996,0.272805087,0.317183352,0.05,0.726215673,0,0,0.788379437,0.799183114,0.015151515,0.213124274,0.068181818,0.435188629,0.400747664,0.049077559,0.093941509,0.205128205,0.045191785,0.115563767,0,0.111063335
5.558304864,0.266786895,0.317266128,0.05,0.739615402,0,0,0.777487846,0.787352553,0.015151515,0.213124274,0.068181818,0.435836575,0.403787669,0.049077559,0.093941509,0.205128205,0.045191785,0.115563767,0,0.114392028
5.301029996,0.272805087,0.40344566,0.05,0.697431343,0,0,0.654661308,0.807717675,0.015151515,0.225900116,0.113636364,0.383086287,0.434669099,0.179310442,0.093941509,0.333333333,0.045191785,0.115563767,0,0.102287618
5.20481541,0.323757585,0.37498902,0.05,0.707475386,0,0.828448768,0.743488244,0.807189384,0.015151515,0.196747967,0.113636364,0.414876858,0.368332565,0.03081819,0.093941509,0.307692308,0.052913373,0.224421032,0.828543722,0.108639353
5.911155437,0.275183886,0.315611253,0.05,0.749545984,0,0,0.846332823,0.783789853,0.015151515,0.225900116,0.068181818,0.461142497,0.43186053,0.02054546,0.366334173,0.230769231,0.045191785,0.103363376,0,0.114844614
5.804100348,0.272805087,0.33169292,0.05,0.786191177,0,0,0.851976997,0.776292373,0.015151515,0.225900116,0.068181818,0.474349958,0.381935675,0.03005616,0.362978934,0.205128205,0.045191785,0.103363376,0,0.117203467
5.277366077,0.272805087,0.317142988,0.05,0.722632587,0,0,0.788379437,0.799703991,0.015151515,0.213124274,0.068181818,0.434075357,0.402940576,0.049077559,0.36541471,0.205128205,0.045191785,0.103363376,0,0.110840962
6.8569852,0.269659415,0.317160716,0.05,0.719814018,0,0,0.814405347,0.800727713,0.015151515,0.239721254,0.068181818,0.441599768,0.439084605,0.051069032,0.365984161,0.205128205,0.045191785,0.103363376,0,0.111939404
6.721246399,0.269659415,0.276873723,0.05,0.749545984,0,0,0.781993835,0.785565572,0.015151515,0.288966318,0.068181818,0.668633308,0.438529442,0.031750648,0.362445252,0.205128205,0.062115698,0.172170268,0,0.114986989
6.333482019,0.266786895,0.317198135,0.05,0.739615402,0,0,0.774038629,0.787352553,0.015151515,0.213124274,0.068181818,0.434723302,0.404541103,0.049077559,0.343207759,0.205128205,0.045191785,0.103363376,0,0.114146705
5.741602196,0.263053801,0.3330758,0.05,0.776260595,0,0,0.779682803,0.779855073,0.015151515,0.213124274,0.068181818,0.447930762,0.354616566,0.058588259,0.340455224,0.179487179,0.045191785,0.103363376,0,0.116441261
5.91721463,0.263053801,0.328561372,0.05,0.776051215,0,0,0.778158527,0.780052918,0.015151515,0.213124274,0.068181818,0.447373731,0.361806324,0.079475205,0.34036729,0.179487179,0.045191785,0.103363376,0,0.113531103
5.2915791,0.253827226,0.276578201,0.05,0.734648591,0,0,0.781993835,0.795896718,0.015151515,0.25981417,0.068181818,0.658933998,0.387817613,0.039810618,0.355791268,0.205128205,0.062115698,0.182958211,0,0.012930302
5.592269272,0.261863397,0.317503247,0.05,0.739854693,0,0.764494996,0.814976306,0.789089145,0.015151515,0.225900116,0.079545455,0.448010733,0.383020853,0.027290481,0.358812001,0.230769231,0.052913373,0.197515584,0.764582619,0.113549637
6.809668302,0.261863397,0.313987862,0.05,0.73727663,0,0,0.799089003,0.788347093,0.015151515,0.239721254,0.068181818,0.442081923,0.410545124,0.058238361,0.356812156,0.205128205,0.045191785,0.103363376,0,0.112115303
6.585026652,0.255978249,0.328479872,0.05,0.773921823,0,0,0.804733176,0.780849613,0.015151515,0.239721254,0.068181818,0.455289383,0.360626054,0.067749061,0.353897556,0.179487179,0.045191785,0.103363376,0,0.114569197
5.728158393,0.255978249,0.380402165,0.05,0.734345015,0,0,0.801794475,0.79635164,0.015151515,0.307665505,0.079545455,0.442044284,0.506812205,0.091703193,0.348698755,0.153846154,0.045191785,0.103363376,0,0.308992825
7.327902142,0.250585122,0.326474683,0.05,0.760729554,0,0,0.806057118,0.783304051,0.015151515,0.253542393,0.068181818,0.451617833,0.416650206,0.067495362,0.352214166,0.179487179,0.045191785,0.103363376,0,0.113857927
7.356547324,0.250585122,0.33345811,0.05,0.690370783,0,0,0.785152773,0.803760335,0.015151515,0.239721254,0.079545455,0.423010103,0.407329059,0.084995106,0.354888431,0.230769231,0.045191785,0.103363376,0,0.108981519
6.386158178,0.303346297,0.292900827,0.05,0.743682753,0,0,0.823756131,0.78712382,0.03030303,0.239721254,0.079545455,0.452033904,0.428245234,0.029115703,0.357616293,0.230769231,0.065093906,0.103363376,0,0.113933309
5.843148099,0.298257207,0.309548213,0.05,0.780327946,0,0,0.829400304,0.77962634,0.03030303,0.239721254,0.079545455,0.465241364,0.378324481,0.038626403,0.354435989,0.205128205,0.065093906,0.103363376,0,0.116353526
6.860120914,0.293953873,0.308110904,0.05,0.767135676,0,0,0.830724246,0.782080778,0.03030303,0.253542393,0.079545455,0.461569814,0.434332674,0.038372704,0.352653767,0.205128205,0.065093906,0.103363376,0,0.115653022
5.52651303,0.303346297,0.338480967,0.05,0.72767956,0,0,0.768371229,0.791452596,0.015151515,0.225900116,0.079545455,0.429185595,0.450508661,0.03323569,0.347645476,0.230769231,0.045191785,0.103363376,0,0.11007047
5.578725209,0.303346297,0.289542538,0.1,0.74317396,0,0,0.820306914,0.786845575,0.03030303,0.24738676,0.079545455,0.450762549,0.448720055,0.030654436,0.355873859,0.230769231,0.059472121,0.172170268,0,0.173804467
5.106404666,0.309467347,0.31219134,0.1,0.728091849,0,0.735952122,0.779631431,0.793571698,0.045454545,0.225900116,0.102272727,0.432948047,0.548816142,0.037237009,0.314205054,0.256410256,0.067193709,0.354964585,0.736036474,0.202499899
5.016824928,0.280992236,0.279877661,0.1,0.738328315,0,0,0.804628655,0.788538525,0.045454545,0.278397213,0.079545455,0.444196667,0.463976958,0.040600964,0.336429291,0.205128205,0.081239804,0.172170268,0,0.25579164
6.270025714,0.303346297,0.353322265,0.05,0.728128231,0,0,0.76982292,0.790793835,0.015151515,0.225900116,0.090909091,0.429793547,0.437487024,0.03323569,0.346592015,0.282051282,0.045191785,0.103363376,0,0.110028689
6.408935393,0.331572446,0.374228826,0.05,0.719984855,0,0,0.746785478,0.79351367,0.015151515,0.225900116,0.102272727,0.419827796,0.437495161,0.03323569,0.339966235,0.307692308,0.045191785,0.103363376,0,0.108459977
5.920818754,0.280992236,0.376438911,0.05,0.718436941,0,0,0.738466402,0.793753563,0.015151515,0.225900116,0.102272727,0.416661782,0.436910487,0.086920495,0.336962306,0.307692308,0.045191785,0.103363376,0,0.107883423
6.302770657,0.35138132,0.396559848,0.05,0.71304612,0,0,0.729147437,0.795827008,0.015151515,0.225900116,0.113636364,0.411979045,0.437494849,0.03323569,0.334648814,0.333333333,0.045191785,0.103363376,0,0.107202329
6.317854924,0.303346297,0.327791346,0.05,0.738837107,0,0,0.808077872,0.788532655,0.015151515,0.235423926,0.090909091,0.445468022,0.420553,0.029115703,0.35529528,0.282051282,0.045191785,0.103363376,0,0.163561022
6.138465589,0.331572446,0.375931183,0.1,0.724443522,0,0,0.760383968,0.792569554,0.015151515,0.225900116,0.102272727,0.425602175,0.440802442,0.03323569,0.343410185,0.307692308,0.045191785,0.103363376,0,0.109519439
5.958607315,0.326831573,0.390790402,0.1,0.761088715,0,0,0.766028141,0.785072074,0.015151515,0.225900116,0.102272727,0.438809635,0.390875848,0.042746389,0.340814107,0.282051282,0.045191785,0.103363376,0,0.11204529
7.008773924,0.323556027,0.388904831,0.1,0.747896445,0,0,0.767352083,0.787526512,0.015151515,0.239721254,0.102272727,0.435138084,0.446803912,0.04249269,0.339262715,0.282051282,0.045191785,0.103363376,0,0.111311137
6.349692477,0.303346297,0.359514696,0.1,0.733482669,0,0,0.788950396,0.789663245,0.015151515,0.225900116,0.090909091,0.437630784,0.432323222,0.030654436,0.351038312,0.282051282,0.045191785,0.103363376,0,0.111451677
5.915066425,0.298257207,0.375237138,0.1,0.770127862,0,0,0.794594569,0.782165765,0.015151515,0.225900116,0.090909091,0.450838245,0.382398354,0.040165136,0.348187278,0.256410256,0.045191785,0.103363376,0,0.113926028
6.424812155,0.326831573,0.380009636,0.1,0.77419955,0,0,0.80611329,0.78168637,0.015151515,0.228106852,0.090909091,0.45582112,0.385242901,0.040165136,0.348717236,0.230769231,0.045191785,0.103363376,0,0.114925303
6.110698297,0.331572446,0.372020029,0.05,0.725339293,0,0,0.765912954,0.792735288,0.015151515,0.225900116,0.102272727,0.427665033,0.430753622,0.030654436,0.345479222,0.307692308,0.045191785,0.103363376,0,0.109991302
5.332360294,0.331572446,0.35575602,0.1,0.724962285,0,0,0.764846406,0.79328883,0.015151515,0.228106852,0.090909091,0.427203656,0.435366334,0.030654436,0.346180254,0.256410256,0.045191785,0.103363376,0,0.110021646
6.707743929,0.323556027,0.368254632,0.1,0.748415209,0,0,0.771814521,0.788245788,0.015151515,0.241927991,0.090909091,0.436739566,0.441391248,0.039911437,0.34199434,0.230769231,0.045191785,0.103363376,0,0.111815078
6.268411235,0.323556027,0.385423713,0.05,0.748792217,0,0,0.772881069,0.787692246,0.015151515,0.239721254,0.102272727,0.437200943,0.436778237,0.039911437,0.341268942,0.282051282,0.045191785,0.103363376,0,0.111780527
6.643974143,0.293953873,0.373567461,0.1,0.756935593,0,0,0.795918511,0.784620203,0.015151515,0.239721254,0.090909091,0.447166694,0.438347908,0.039911437,0.346533803,0.256410256,0.045191785,0.103363376,0,0.113208279
6.324221658,0.263335103,0.393306686,0.1,0.793580786,0,0,0.801562684,0.777122723,0.015151515,0.239721254,0.090909091,0.460374155,0.336427393,0.052751861,0.34356632,0.230769231,0.045191785,0.103363376,0,0.115667287
6.603800653,0.267396256,0.389950262,0.1,0.780388516,0,0,0.802886626,0.779577161,0.015151515,0.253542393,0.090909091,0.456702604,0.457585688,0.046503645,0.341875217,0.230769231,0.045191785,0.103363376,0,0.114951759
5.393618635,0.276512103,0.390801723,0.1,0.793580786,0,0,0.801562684,0.777122723,0.015151515,0.239721254,0.090909091,0.460374155,0.404329193,0.049422137,0.34356632,0.230769231,0.045191785,0.103363376,0,0.115667287
5.952335805,0.293953873,0.379134694,0.1,0.686576822,0,0,0.775014165,0.805076487,0.015151515,0.225900116,0.102272727,0.418558965,0.42911897,0.057411181,0.349094881,0.307692308,0.045191785,0.103363376,0,0.108284618
5.886056648,0.443143269,0.417137836,0.05,0.708795086,0,0,0.717648314,0.800222084,0.015151515,0.225900116,0.136363636,0.406946771,0.432313726,0.045358315,0.332262578,0.384615385,0.045191785,0.103363376,0,0.107147171
6.092051478,0.380285614,0.358636215,0.1,0.721267605,0,0,0.754394233,0.797148072,0.015151515,0.225900116,0.113636364,0.422682158,0.43455858,0.040600964,0.323926817,0.307692308,0.056184381,0.18194264,0,0.138766383
